CLAVE,CLAVE ALTERNA,DESCRIPCION,SERVICIO (S/N),INV_MIN,INV_MAX,PRECIO COMPRA,PRECIO 1,PRECIO 2,MAYOREO 2,PRECIO 3,MAYOREO 3,PRECIO 4,MAYOREO 4,EXIST.,PESO,CARACTERISTICAS,DEPARTAMENTO,CATEGORIA,RECETA (S/N),GRANEL (S/N),IMPUESTO (S/N),IMP IEPS 8(S/N),IMP IEPS 30(S/N),IMP ISR 1.25(S/N),IMP IEPS 28.52(S/N),IMP IVA(S/N),IMP Imp.Loc.Tra.IE 4.5(S/N),IMP IEPS 26.55(S/N),IMP IEPS 6(S/N),IMP ISR 1.25(S/N),IMP IVA(S/N)
7501020512267/5876,,QUESO MANCHEGO LALA REBANADAS 400GR,false,0,0,102.000,112.200000,117.300000,0.000,0.000000,0.000,0.000000,0.000,-39.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5877,,GRAPA DUAL NEGRA P/CABLE C/CLAVO 22MM,false,0,0,25.000,27.500000,28.750000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5878,,TACUELAS PAVONADAS NO. 10,false,0,0,150.860,165.946000,173.489000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5879,,MOTOSIERRA MS-250 STIHL 3.1HP BARRA,false,0,0,4642.241,5923.500000,6192.750000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5880,,SOPLADORA BG-50 STIHL 27.2CM 3.2KG,false,0,0,3495.690,3845.259000,4020.043500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5881,,BOTE 1/2 RESISTOL 850,false,0,0,70.790,77.869000,81.408500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5882,,MEZCLA GOURMET CON OMEGA 3.737 G NATURES GARDEN,false,0,0,199.000,223.949000,234.128500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5883,,PERFORADORA MET TRIPLE PROFESIONL SMART,false,0,0,516.380,568.018000,593.837000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5884,,SELLO  ENT AUT P 54,false,0,0,440.000,484.000000,506.000000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5885,,REPUESTO E 54 COLOP SIN FECHA,false,0,0,170.000,187.000000,195.500000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5886,,SELLO MINI DATER,false,0,0,180.000,198.000000,207.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5887,,AIR WICK FRESHMATIC REP MANZANA CANELA C/2 PZA DE 250 ML C/U,false,0,0,202.590,222.849000,232.978500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5888,,AIR WICK FRESHMATIC REP FRUTO ROJO C/2 PZA DE 250 ML C/U,false,0,0,202.590,222.849000,232.978500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5889,,UNIDAD PORTATIL DE ELECTROTERAPIA,false,0,0,30319.750,31915.532000,33366.238000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5890,,COMPRESORES DE 4 COMPRESAS FABRICADO CON ACERO INOXIDABLE,false,0,0,6438.780,7082.658000,7404.597000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5891,,LECHE NUTRI ENTERA 1LT,false,0,0,21.582,23.739100,24.818150,0.000,0.000000,0.000,0.000000,0.000,3429.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
7502244764487,5892,GEL ANTIBACTERIAL BLUMEN NEUTRO 525 ML,false,0,0,81.900,90.090000,94.185000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
7506425603411,,GEL ANTIBACTERIAL ESCUDO PARA MANOS 225 ML,false,0,0,48.280,53.108000,55.522000,0.000,0.000000,0.000,0.000000,0.000,15.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5894,,Cheesecake Member's Mark de Zarzamora 1 pza,false,0,0,249.000,280.203000,292.939500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
717557001021,5895,CARAMELO LAPOSSE NAPOLITAN 500 G,false,0,0,106.000,116.600000,121.900000,0.000,0.000000,0.000,0.000000,0.000,4.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5896,,BRAZO GITANO PZA,false,0,0,500.000,550.000000,575.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5897,,Mini Mamut Gamesa con 60 pzas de 12 g c/u,false,0,0,104.503,133.925000,140.012500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
7503029475154,5898,GOMI GESTO TAMARINDO BOLSA 420 GR,false,0,0,34.300,37.730000,39.445000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5899,,MAXI BOMBON CORAZON ENVUELTO,false,0,0,72.780,80.058000,83.697000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,S,N,N,N,N,N,N,N,N,N
5900,,WHATTA BUBBLE SURTIDO,false,0,0,39.570,43.527000,45.505500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5901,,PAN BAGUETT KILO,false,0,0,89.000,99.055000,103.557500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5902,,JUEGO DE BROCAS PARA METAL,false,0,0,211.210,232.331000,242.891500,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5903,,"PIJA MULTIUSOS 12X1-1/4"" CAJA CON 100 PZ",false,0,0,44.820,49.302000,51.543000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5904,,ARMAFLEX 7/8 X 3/8,false,0,0,32.760,36.036000,37.674000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5905,,TOPE RECTO DE CROMO,false,0,0,37.060,40.766000,42.619000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5906,,LUMINARIO DE SOBRE PONER 40W LED,false,0,0,60.960,67.056000,70.104000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5907,,ADHESIVO SANSON BLANCO 20 KG,false,0,0,148.710,163.581000,171.016500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5908,,CLAVO CAL.18 1 5/8  40MM,false,0,0,215.000,236.500000,247.250000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5909,,BOTANA SABRITONES 160 GR,false,0,0,27.780,30.558000,31.947000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,S,N,N,N,N,N,N,N,N,N
5910,,Paleta Rockaleta Sonric's 40 pzas,false,0,0,155.000,174.427000,182.355500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5911,,Limpiador de Baños Líquido Harpic Quita Sarro y Mugre 650ml,false,0,0,49.440,54.384000,56.856000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5912,,Dulce de tamarindo Pulparindo extra picante 20 pzas de 14 g c/u,false,0,0,73.000,80.300000,83.950000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5913,,Paletas Sonric´s Rockaleta enchiladas 5 pzas de 24 g c/u,false,0,0,24.000,26.400000,27.600000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
725226000206,5914,DULCE PULPARINDO  20 PZAS DE 14 G C/U,false,0,0,72.000,3.960000,4.140000,0.000,0.000000,0.000,0.000000,0.000,6.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5918,,Vodka Smirnoff X1 Tamarindo 1 l,false,0,0,185.344,280.346000,293.089000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
994,,RON BACARDI 1.75 LT,false,0,0,442.230,486.453000,508.564500,0.000,477.608400,0.000,0.000000,0.000,3.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5920,,FOLDER CARTULINA OFICIO C/100,false,0,0,174.960,192.456000,201.204000,0.000,0.000000,0.000,0.000000,0.000,4.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5921,,LAPIZ BICOLOR DELGADO,false,0,0,12.759,14.035000,14.673000,0.000,0.000000,0.000,0.000000,0.000,120.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5922,,HARINA SOL ORO 907 GR,false,0,0,124.157,13.805000,14.432500,0.000,0.000000,0.000,0.000000,0.000,186.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5923,,MERMELADA DE ZARZAMORA MCCORMICK 450 GR,false,0,0,51.500,56.650000,59.225000,0.000,0.000000,0.000,0.000000,0.000,4.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5924,,MEMORIA USB 32GB,false,0,0,85.340,93.874000,98.141000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5925,,LASER TERAPEUTICO QUANTUM MINI,false,0,0,17931.040,19724.144000,20620.696000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
3757015,,MR MUSCULO DESENGRASANTE COCINA LIMON 650ML,false,0,0,57.760,63.536000,66.424000,0.000,0.000000,0.000,0.000000,0.000,5.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5927,,SABORIZANTE ATOLE,false,0,0,94.632,104.500000,109.250000,0.000,0.000000,0.000,0.000000,0.000,5.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5928,,SAL EN PELLETS MCA PURIKOR BULTO 20KG,false,0,0,208.230,229.053000,239.464500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5929,,Té McCormick Manzanilla Curcuma sabor vainilla miel 20 sobres,false,0,0,20.900,22.990000,24.035000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5930,,Aceite de Oliva Member's Mark Extra Virgen Orgánico 1 l,false,0,0,224.040,265.573000,277.644500,0.000,0.000000,0.000,0.000000,0.000,-27.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5931,,Surtido de botanas Sabritas Pack Clásico 30 pzas,false,0,0,465.005,523.270000,547.055000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
041500750903/5932,,MOSTAZA FRENCHS CLASSIC 226GR,false,0,0,28.000,30.800000,32.200000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
7501018322137,5933,SOPA DE MOÑITO LA MODERNA 250 G,false,0,0,8.000,10.400000,11.200000,0.000,0.000000,0.000,0.000000,0.000,-26.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5934,,Salsa picante El Yucateco roja de chile habanero 120 ml,false,0,0,18.000,19.800000,20.700000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5935,,Salsa picante El Yucateco verde de chile habanero 150 ml,false,0,0,18.000,19.800000,20.700000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5936,,Salsa picante El Yucateco Caribbean chile habanero 120 ml,false,0,0,19.000,20.900000,21.850000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5937,,AGUJA ARREA #7,false,0,0,15.520,17.072000,17.848000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5938,,PIOLA P/PLOMADA,false,0,0,155.170,170.687000,178.445500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5939,,HAMBURGUESA CLASICA 2.28 KG C/24 PZA,false,0,0,361.000,397.100000,415.150000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5940,,HAMBURGUESA CLASICA .950 KG C/10 PZA,false,0,0,153.000,168.300000,175.950000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5941,,"BONNE CHAIRA 10""",false,0,0,176.078,203.879500,213.146750,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5942,,TRAMONTINA CUCHILLO SANTOKU,false,0,0,311.207,360.344600,376.723900,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5943,,"TRAMONTINA CUCHILLO FILETERO 8""",false,0,0,245.690,284.483100,297.414150,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5944,,"TRAMONTINA CUCHILLO DESH 6""",false,0,0,192.457,222.844600,232.973900,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5945,,"TRAMONTINA CUCHILLO SIERRA 10""",false,0,0,290.733,336.638500,351.940250,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5946,,VICTORINOX CUCHILLO MONDADOR,false,0,0,110.560,128.016900,133.835850,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5947,,VINO ROSADO RESERVADO CONCHA Y TORO DULCE 750ML,false,0,0,93.970,103.367000,108.065500,0.000,0.000000,0.000,0.000000,0.000,25.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5948,,Cacahuates Member's Mark Japonés 850 g,false,0,0,101.280,111.408000,116.472000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5949,,AGUA MINERAL PEÑAFIEL 600ML,false,0,0,275.860,12.643580,13.218290,0.000,0.000000,0.000,0.000000,0.000,-592.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5950,,Canela molida McCormick 220 g,false,0,0,135.000,148.500000,155.250000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5951,,Vinagre blanco Clemente Jacques de alcohol de caña 1 l,false,0,0,14.500,15.950000,16.675000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5952,,ARIEL PODER Y CUIDADO DETERGENTE EN POLVO 500 G,false,0,0,381.810,23.332850,24.393440,0.000,0.000000,0.000,0.000000,0.000,-2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5955,,Pistaches Extra Special tostados con sal 440 g,false,0,0,199.000,218.900000,228.850000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
67238891190,5956,JABÓN EN BARRA DOVE ORIGINAL 135 G,false,0,0,27.590,30.349000,31.728500,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
7501077510575/5959,,QUESO MANCHEGO NOCHE BUENA 400G,false,0,0,200.030,220.038000,230.032000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,S,N,N,N,N,N,N,N
5965,,VELA GLADE RADIENTE PZA,false,0,0,100.367,112.200000,117.300000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5966,,SELLO ROJO 18X50 MM BROTHER,false,0,0,387.060,425.766000,445.119000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5968,,PISTACHE KG,false,0,0,195.800,215.380000,225.170000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,S,N,N,N,N,N,N,N,N,N,N,S
5969,,GALLI PAVA,false,0,0,418.400,460.251000,481.171500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5970,,Galantina de Pavo Tangamanga 5.4 kg,false,0,0,1605.060,1765.599000,1845.853500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5971,,CHAROLA DE PAN MINI VARIEDAD MEMBER'S MARK,false,0,0,121.750,133.925000,140.012500,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5972,,MACARRON GAPSA 200GR,false,0,0,129.910,7.145050,7.469830,0.000,0.000000,0.000,0.000000,0.000,-110.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5973,,LOMO DE CERDO,false,0,0,102.000,112.200000,117.300000,0.000,0.000000,0.000,0.000000,0.000,-722.4600,0.0000,,SIN DEFINIR,SIN DEFINIR,N,S,N,N,N,N,N,N,N,N,N,N,N
5974,,PAVO ENTERO NATURAL KG,false,0,0,133.000,146.300000,152.950000,0.000,0.000000,0.000,0.000000,0.000,-247.6200,0.0000,,CARNES,CARNE-,N,S,N,N,N,N,N,N,N,N,N,N,N
5975,,Pierna Navideña Tangamanga con Cubierta de Caramelo 3.9 Kg,false,0,0,817.380,1011.648000,1057.632000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5976,,COCO RAYADO KG,false,0,0,315.700,347.270000,363.055000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,S,N,N,N,N,N,N,N,N,N,N,S
5977,,Curado de Frutas Curados del Istmo Surtido 4 kg,false,0,0,289.510,318.461000,332.936500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5978,,APAGADOR LEVITON CIEN SENCILLO BLANCO,false,0,0,31.930,35.123000,36.719500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5979,,"RODILLO 9"" 1 1/4 ESTRA RUGOSO",false,0,0,46.550,51.205000,53.532500,0.000,0.000000,0.000,0.000000,0.000,20.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5980,,CLAVO CAL.18  1 3/8  35MM,false,0,0,195.000,214.500000,224.250000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5981,,Crema batida Chantilly 500 ml,false,0,0,29.000,31.900000,33.350000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5982,,Jamón de Pavo KIR 2 piezas de 900 gr,false,0,0,161.647,195.800000,204.700000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5983,,REPUESTO PARA RODILLO,false,0,0,22.410,24.651000,25.771500,0.000,0.000000,0.000,0.000000,0.000,15.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5984,,CESPOL PARA LAVABO,false,0,0,37.498,55.121000,57.626500,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5985,,MANGUERA ALUMINIO ALIMENTADORA PARA FREGADERO,false,0,0,13.881,20.405000,21.332500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5986,,SOPLETE CON MANGUERA,false,0,0,463.790,510.169000,533.358500,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5987,,VALVULA ANGULAR,false,0,0,24.133,35.475000,37.087500,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5988,,"PERA DE DESCARGA 3""",false,0,0,52.397,57.636700,60.256550,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5989,,PASTA PARA SOLDAR SILER,false,0,0,61.541,90.464000,94.576000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5990,,SOLDADURA DE ESTAÑO GRADO 50/50,false,0,0,238.524,350.625000,366.562500,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5991,,CINTA TEFLON 1,false,0,0,8.100,8.910000,9.315000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5992,,DIABLO DE CARGA 300 KG,false,0,0,1225.000,1347.500000,1408.750000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,N,N,N,N,N,N,N,N,N,N,N
5993,,Sidra Valle Redondo Blanca 700 ml,false,0,0,65.160,71.676000,74.934000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,S,N,N,N
5994,,CONDENSADORA NINISPLIT 1.5 TON 220V S/F ON/OFF,false,0,0,3275.860,3603.446000,3767.239000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
5995,,EVAPORADORA MINISPLIT 1.5 TON S/F 220V ON/OFF,false,0,0,3275.860,3603.446000,3767.239000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,SIN DEFINIR,SIN DEFINIR,N,N,S,N,N,N,N,N,N,N,N,N,N
